Type,Tech Response Installation Sheet ID,Tech Response ID,Tech Response Installation Sheet No,Tech Response Installation Sheet Date Time,Remarks,Tech Response Installation Sheet Detail ID,Item ID,Rate,Quantity,Date & Time,User ID,User Name
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,735,700,18,10,2020-07-28 13:54:59,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,736,702,10,10,2020-07-28 13:55:27,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,737,131,5,15,2020-07-28 14:02:30,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,738,132,5,15,2020-07-28 14:06:36,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,739,133,5,15,2020-07-28 14:07:20,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,740,135,10,4,2020-07-28 14:11:24,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,741,136,2.86,4,2020-07-28 14:11:43,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,742,137,31.5,4,2020-07-28 14:12:03,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,743,422,5,40,2020-07-28 14:13:05,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,744,424,9,40,2020-07-28 14:13:33,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,745,1538,50,1,2020-07-28 14:16:38,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,730,129,45,2,2020-07-28 14:17:06,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,730,129,45,4,2020-07-28 14:17:58,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,746,381,60,2,2020-07-28 14:19:31,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,747,562,470,1,2020-07-28 14:19:57,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,745,1538,50,2,2020-07-28 14:26:08,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,748,1465,2.75,20,2020-07-28 14:28:42,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,749,79,360,3,2020-07-28 14:30:42,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,750,81,75,1,2020-07-28 14:31:57,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,751,80,42,1,2020-07-28 14:32:31,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,721,409,55,260,2020-07-28 14:34:24,12,Sanjaya
Created,153,3522,TR/INS/07/20/3522/00153,2020-07-29 17:04,,752,423,8,30,2020-07-29 17:05:19,12,Sanjaya
Posted,153,,,,,,,,,2020-07-29 17:05:36,12,Sanjaya
Approved,153,,,,,,,,,2020-07-29 17:06:02,12,Sanjaya
Created,154,3522,TR/INS/07/20/3522/00154,2020-07-29 17:08,,753,112,117,3,2020-07-29 17:09:07,12,Sanjaya
Updated,154,3522,TR/INS/07/20/3522/00154,2020-07-29 17:08,,754,114,120,3,2020-07-29 17:17:31,12,Sanjaya
Posted,154,,,,,,,,,2020-07-29 17:17:39,12,Sanjaya
Approved,154,,,,,,,,,2020-07-29 17:18:09,12,Sanjaya
Created,155,3522,TR/INS/07/20/3522/00155,2020-07-29 17:24,,755,157,33,1,2020-07-29 17:25:42,12,Sanjaya
Posted,155,,,,,,,,,2020-07-29 17:25:51,12,Sanjaya
Approved,155,,,,,,,,,2020-07-29 17:26:44,12,Sanjaya
Created,156,3522,TR/INS/07/20/3522/00156,2020-07-29 17:27,,756,157,33,39,2020-07-29 17:28:08,12,Sanjaya
Posted,156,,,,,,,,,2020-07-29 17:28:16,12,Sanjaya
Approved,156,,,,,,,,,2020-07-29 17:28:26,12,Sanjaya
Created,157,3522,TR/INS/07/20/3522/00157,2020-07-31 08:45,,757,562,470,1,2020-07-31 08:46:02,12,Sanjaya
Posted,157,,,,,,,,,2020-07-31 08:46:17,12,Sanjaya
Approved,157,,,,,,,,,2020-07-31 08:47:09,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,758,172,4.5,50,2020-08-01 09:20:27,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,759,174,0.75,50,2020-08-01 09:21:12,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,760,112,117,1,2020-08-01 09:21:58,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,761,702,10,4,2020-08-01 09:24:25,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,762,114,120,4,2020-08-01 09:27:05,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,763,225,227,4,2020-08-01 09:28:26,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,764,654,300,1,2020-08-01 09:29:08,12,Sanjaya
Updated,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,765,111,314,1,2020-08-01 09:33:48,12,Sanjaya
Created,158,3522,TR/INS/08/20/3522/00158,2020-08-01 09:18,,766,720,17,3,2020-08-01 09:35:00,12,Sanjaya
Posted,158,,,,,,,,,2020-08-01 09:36:26,12,Sanjaya
Approved,158,,,,,,,,,2020-08-01 09:36:43,12,Sanjaya
Created,159,3522,TR/INS/08/20/3522/00159,2020-08-01 09:37,,767,313,70,6,2020-08-01 09:38:04,12,Sanjaya
Posted,159,,,,,,,,,2020-08-01 09:38:12,12,Sanjaya
Approved,159,,,,,,,,,2020-08-01 09:38:45,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,768,124,59,1,2020-08-04 18:06:33,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,769,157,33,15,2020-08-04 18:07:25,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,770,654,300,6,2020-08-04 18:08:08,12,Sanjaya
Updated,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,768,124,59,2,2020-08-04 18:08:27,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,771,381,60,1,2020-08-04 18:15:09,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,772,720,17,3,2020-08-04 18:15:54,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,773,687,88,1,2020-08-04 18:16:35,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,774,172,4.5,10,2020-08-04 18:17:24,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,775,131,5,2,2020-08-04 18:18:07,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,776,700,18,1,2020-08-04 18:19:27,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,776,700,18,3,2020-08-04 18:20:27,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,777,108,10,4,2020-08-04 18:21:16,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,778,639,340,3,2020-08-04 18:22:15,12,Sanjaya
Deleted,160,,,,,770,,,,2020-08-04 18:23:25,12,Sanjaya
Created,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,779,174,0.75,12,2020-08-04 18:35:36,12,Sanjaya
Updated,160,4089,TR/INS/08/20/4089/00160,2020-08-04 18:06,,774,172,4.5,12,2020-08-04 18:35:52,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,780,157,33,35,2020-08-07 10:32:21,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,781,381,60,2,2020-08-07 10:32:51,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,782,172,4.5,50,2020-08-07 10:34:50,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,783,174,0.75,50,2020-08-07 10:35:43,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,784,114,120,10,2020-08-07 10:36:35,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,785,997,0.75,12,2020-08-07 10:47:23,12,Sanjaya
Created,161,4095,TR/INS/08/20/4095/00161,2020-08-07 10:31,,786,129,45,1,2020-08-07 10:52:22,12,Sanjaya
Posted,161,,,,,,,,,2020-08-12 20:55:16,12,Sanjaya
Approved,161,,,,,,,,,2020-08-12 20:55:39,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,787,426,38.15,20,2020-08-13 13:06:03,12,Sanjaya
Deleted,122,,,,,544,,,,2020-08-13 13:06:44,12,Sanjaya
Deleted,122,,,,,545,,,,2020-08-13 13:06:53,12,Sanjaya
Deleted,122,,,,,546,,,,2020-08-13 13:07:02,12,Sanjaya
Updated,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,547,1465,2.75,30,2020-08-13 13:07:22,12,Sanjaya
Deleted,122,,,,,550,,,,2020-08-13 13:07:35,12,Sanjaya
Deleted,122,,,,,548,,,,2020-08-13 13:07:42,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,788,162,68,25,2020-08-13 13:28:39,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,789,426,38.15,25,2020-08-13 13:31:13,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,790,112,117,6,2020-08-13 13:31:47,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,791,172,4.5,40,2020-08-13 13:32:40,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,792,174,0.75,40,2020-08-13 13:33:12,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,793,129,45,1,2020-08-13 13:34:05,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,794,381,60,1,2020-08-13 13:34:24,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,795,313,70,2,2020-08-13 13:35:01,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,796,306,300,1,2020-08-13 13:38:01,12,Sanjaya
Created,162,4098,TR/INS/08/20/4098/00162,2020-08-13 13:26,,797,639,340,1,2020-08-13 13:38:45,12,Sanjaya
Posted,160,,,,,,,,,2020-08-18 12:02:32,12,Sanjaya
Approved,160,,,,,,,,,2020-08-18 12:03:08,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,798,112,117,3,2020-08-18 12:12:15,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,799,383,2.5,20,2020-08-18 12:13:09,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,800,162,64,25,2020-08-21 11:50:19,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,801,426,38.15,25,2020-08-21 11:50:54,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,802,306,300,1,2020-08-21 11:53:33,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,803,313,70,2,2020-08-21 11:56:39,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,804,639,340,1,2020-08-21 11:57:29,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,805,383,2.5,20,2020-08-21 11:58:43,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,806,174,0.75,20,2020-08-21 11:59:06,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,807,112,117,4,2020-08-21 11:59:33,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,808,1538,50,1,2020-08-21 12:01:37,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,809,381,60,2,2020-08-21 12:05:42,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,808,1538,50,2,2020-08-21 12:06:26,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,807,112,117,4,2020-08-24 10:42:38,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,807,112,117,15,2020-08-24 12:55:12,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,806,174,0.75,100,2020-08-24 12:55:27,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,805,383,2.5,100,2020-08-24 12:55:54,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,801,426,38.15,80,2020-08-24 12:56:32,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,800,162,64,80,2020-08-24 12:56:46,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,810,124,59,8,2020-08-24 12:58:48,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,811,138,8,15,2020-08-24 12:59:48,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,812,131,5,10,2020-08-24 13:04:45,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,813,129,45,1,2020-08-24 13:06:19,12,Sanjaya
Updated,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,808,1538,50,1,2020-08-24 13:06:39,12,Sanjaya
Created,163,4103,TR/INS/08/20/4103/00163,2020-08-21 11:47,,814,382,1,70,2020-08-24 13:07:34,12,Sanjaya
Created,122,3859,TR/INS/02/20/3859/00122,2020-02-26 10:28,,815,381,60,2,2020-08-25 09:46:50,12,Sanjaya
Posted,122,,,,,,,,,2020-08-25 09:47:03,12,Sanjaya
Approved,122,,,,,,,,,2020-08-25 09:47:14,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,816,157,33.5,12,2020-08-31 09:52:11,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,817,422,5,30,2020-08-31 09:53:26,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,818,172,4.5,60,2020-08-31 09:54:05,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,819,124,59,1,2020-08-31 09:54:42,12,Sanjaya
Updated,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,819,124,59,3,2020-08-31 09:54:52,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,820,135,10,1,2020-08-31 09:55:53,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,821,682,150,1,2020-08-31 09:57:13,12,Sanjaya
Created,164,4112,TR/INS/08/20/4112/00164,2020-08-31 09:48,,822,381,60,1,2020-08-31 09:58:12,12,Sanjaya
Posted,164,,,,,,,,,2020-08-31 13:08:00,12,Sanjaya
Approved,164,,,,,,,,,2020-08-31 13:10:10,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,823,160,68.85,50,2020-08-31 13:49:03,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,824,174,0.75,20,2020-08-31 13:49:25,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,825,172,4.5,20,2020-08-31 13:49:44,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,826,422,5,12,2020-08-31 13:50:12,12,Sanjaya
Updated,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,825,172,4.5,24,2020-08-31 13:50:23,12,Sanjaya
Updated,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,824,174,0.75,24,2020-08-31 13:50:32,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,827,178,29,4,2020-08-31 13:51:55,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,828,101,15,3,2020-08-31 13:52:51,12,Sanjaya
Updated,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,828,101,15,4,2020-08-31 13:53:00,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,829,138,8,5,2020-08-31 13:53:47,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,830,131,5,5,2020-08-31 13:54:13,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,831,124,59,6,2020-08-31 13:55:11,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,832,639,340,1,2020-08-31 14:20:09,12,Sanjaya
Created,166,4113,TR/INS/08/20/4113/00166,2020-08-31 14:20,,833,159,55,10,2020-08-31 14:21:18,12,Sanjaya
Created,167,2366,TR/INS/09/20/2366/00167,2020-09-04 11:02,,834,639,340,8,2020-09-04 11:04:19,12,Sanjaya
Created,167,2366,TR/INS/09/20/2366/00167,2020-09-04 11:02,,835,654,300,6,2020-09-04 11:05:20,12,Sanjaya
Created,167,2366,TR/INS/09/20/2366/00167,2020-09-04 11:02,,836,720,17,2,2020-09-04 11:08:11,12,Sanjaya
Updated,167,2366,TR/INS/09/20/2366/00167,2020-09-04 11:02,,834,639,340,6,2020-09-04 11:11:48,12,Sanjaya
Posted,167,,,,,,,,,2020-09-04 11:20:00,12,Sanjaya
Approved,167,,,,,,,,,2020-09-04 11:20:15,12,Sanjaya
Created,168,4108,TR/INS/09/20/4108/00168,2020-09-04 11:23,,837,101,15,4,2020-09-04 11:32:54,12,Sanjaya
Posted,168,,,,,,,,,2020-09-04 11:51:16,12,Sanjaya
Approved,168,,,,,,,,,2020-09-04 11:52:17,12,Sanjaya
Updated,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,669,639,340,6,2020-09-04 12:00:31,12,Sanjaya
Updated,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,670,654,300,6,2020-09-04 12:00:44,12,Sanjaya
Deleted,137,,,,,674,,,,2020-09-04 12:01:15,12,Sanjaya
Posted,137,,,,,,,,,2020-09-04 12:01:34,12,Sanjaya
Approved,137,,,,,,,,,2020-09-04 12:01:45,12,Sanjaya
Created,169,4116,TR/INS/09/20/4116/00169,2020-09-08 11:27,,838,562,470,1,2020-09-08 11:28:00,12,Sanjaya
Posted,169,,,,,,,,,2020-09-08 11:28:14,12,Sanjaya
Approved,169,,,,,,,,,2020-09-08 11:28:23,12,Sanjaya
Created,165,4113,TR/INS/08/20/4113/00165,2020-08-31 13:42,,839,395,1350,1,2020-09-10 16:30:03,12,Sanjaya
Created,166,4113,TR/INS/08/20/4113/00166,2020-08-31 14:20,,840,114,134,3,2020-09-10 16:34:20,12,Sanjaya
Created,166,4113,TR/INS/08/20/4113/00166,2020-08-31 14:20,,841,999,1.91,15,2020-09-10 16:34:37,12,Sanjaya
Created,166,4113,TR/INS/08/20/4113/00166,2020-08-31 14:20,,842,383,2.5,1,2020-09-10 16:37:10,12,Sanjaya
Posted,166,,,,,,,,,2020-09-10 16:37:47,12,Sanjaya
Approved,166,,,,,,,,,2020-09-10 16:38:02,12,Sanjaya
Posted,165,,,,,,,,,2020-09-10 16:39:11,12,Sanjaya
Approved,165,,,,,,,,,2020-09-10 16:43:00,12,Sanjaya
Created,170,4113,TR/INS/09/20/4113/00170,2020-09-17 09:11,,843,383,2.5,23,2020-09-17 09:13:51,12,Sanjaya
Posted,170,,,,,,,,,2020-09-17 09:15:16,12,Sanjaya
Approved,170,,,,,,,,,2020-09-17 09:15:28,12,Sanjaya
Posted,162,,,,,,,,,2020-09-17 11:31:19,12,Sanjaya
Approved,162,,,,,,,,,2020-09-17 11:31:40,12,Sanjaya
Created,171,4113,TR/INS/09/20/4113/00171,2020-09-24 09:42,,844,395,1350,1,2020-09-24 09:42:31,12,Sanjaya
Posted,171,,,,,,,,,2020-09-24 09:42:47,12,Sanjaya
Approved,171,,,,,,,,,2020-09-24 09:42:57,12,Sanjaya
Created,172,4113,TR/INS/09/20/4113/00172,2020-09-28 09:59,,845,1281,650,1,2020-09-28 10:00:07,12,Sanjaya
Posted,172,,,,,,,,,2020-09-28 10:00:19,12,Sanjaya
Approved,172,,,,,,,,,2020-09-28 10:08:12,12,Sanjaya
Created,173,4098,TR/INS/09/20/4098/00173,2020-09-28 13:40,,846,306,300,1,2020-09-28 13:45:05,12,Sanjaya
Posted,173,,,,,,,,,2020-09-28 13:45:16,12,Sanjaya
Approved,173,,,,,,,,,2020-09-28 13:46:51,12,Sanjaya
Created,174,4113,TR/INS/09/20/4113/00174,2020-09-30 07:15,,847,383,2.5,20,2020-09-30 07:16:55,12,Sanjaya
Created,174,4113,TR/INS/09/20/4113/00174,2020-09-30 07:15,,848,999,1.91,14,2020-09-30 07:18:39,12,Sanjaya
Created,174,4113,TR/INS/09/20/4113/00174,2020-09-30 07:15,,849,1766,190,1,2020-09-30 07:19:51,12,Sanjaya
Created,174,4113,TR/INS/09/20/4113/00174,2020-09-30 07:15,,850,80,45,2,2020-09-30 07:20:59,12,Sanjaya
Created,174,4113,TR/INS/09/20/4113/00174,2020-09-30 07:15,,851,84,120,1,2020-09-30 07:21:56,12,Sanjaya
Posted,174,,,,,,,,,2020-09-30 07:51:37,12,Sanjaya
Approved,174,,,,,,,,,2020-09-30 07:51:49,12,Sanjaya
Created,175,4090,TR/INS/10/20/4090/00175,2020-10-02 00:27,,852,157,33.5,25,2020-10-02 00:40:49,12,Sanjaya
Created,175,4090,TR/INS/10/20/4090/00175,2020-10-02 00:27,,853,382,1,10,2020-10-02 00:46:02,12,Sanjaya
Created,175,4090,TR/INS/10/20/4090/00175,2020-10-02 00:27,,854,675,1.5,20,2020-10-02 00:47:50,12,Sanjaya
Created,175,4090,TR/INS/10/20/4090/00175,2020-10-02 00:27,,855,997,0.75,13,2020-10-02 00:50:46,12,Sanjaya
Posted,175,,,,,,,,,2020-10-02 00:50:55,12,Sanjaya
Approved,175,,,,,,,,,2020-10-02 00:51:09,12,Sanjaya
Created,176,4113,TR/INS/10/20/4113/00176,2020-10-02 11:58,,856,80,45,1,2020-10-02 12:00:54,12,Sanjaya
Posted,176,,,,,,,,,2020-10-02 12:01:09,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,857,157,34,30,2020-10-08 10:57:52,12,Sanjaya
Deleted,177,,,,,857,,,,2020-10-08 10:59:19,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,858,156,19.5,30,2020-10-08 11:07:28,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,859,381,65,1,2020-10-10 13:02:32,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,860,112,125,6,2020-10-10 13:04:33,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,861,174,0.75,50,2020-10-10 13:05:11,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,862,383,2.5,50,2020-10-10 13:05:47,12,Sanjaya
Created,177,4134,TR/INS/10/20/4134/00177,2020-10-08 10:55,,863,1464,2.75,1,2020-10-10 13:11:37,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,864,124,60,3,2020-10-13 16:53:07,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,865,131,6,6,2020-10-13 16:53:45,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,866,138,7,6,2020-10-13 16:54:13,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,867,159,53.8,20,2020-10-13 16:55:06,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,868,101,15,3,2020-10-13 16:56:29,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,869,129,45,1,2020-10-13 16:57:36,12,Sanjaya
Created,178,4140,TR/INS/10/20/4140/00178,2020-10-13 16:52,,870,997,0.75,50,2020-10-13 16:58:42,12,Sanjaya
Posted,178,,,,,,,,,2020-10-14 12:54:21,12,Sanjaya
Approved,178,,,,,,,,,2020-10-14 12:56:40,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,871,113,314,4,2020-10-19 14:00:40,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,872,157,34,40,2020-10-19 14:03:02,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,873,172,4.5,25,2020-10-19 14:06:01,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,874,174,0.75,25,2020-10-19 14:07:38,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,875,108,10,30,2020-10-19 14:10:34,12,Sanjaya
Created,179,4145,TR/INS/10/20/4145/00179,2020-10-19 13:21,,876,638,520,1,2020-10-19 14:18:35,12,Sanjaya
Posted,179,,,,,,,,,2020-10-19 14:19:15,12,Sanjaya
Approved,179,,,,,,,,,2020-10-19 14:19:46,12,Sanjaya
Created,180,4145,TR/INS/10/20/4145/00180,2020-10-19 14:22,,877,159,53.8,6,2020-10-19 14:22:53,12,Sanjaya
Posted,180,,,,,,,,,2020-10-19 14:24:00,12,Sanjaya
Approved,180,,,,,,,,,2020-10-19 14:24:45,12,Sanjaya
Created,181,4116,TR/INS/10/20/4116/00181,2020-10-23 16:22,,878,409,55,1,2020-10-23 16:24:28,12,Sanjaya
Updated,181,4116,TR/INS/10/20/4116/00181,2020-10-23 16:22,,878,409,55,10,2020-10-23 16:24:45,12,Sanjaya
Posted,181,,,,,,,,,2020-10-23 16:25:00,12,Sanjaya
Approved,181,,,,,,,,,2020-10-23 16:26:14,12,Sanjaya
Created,182,4150,TR/INS/10/20/4150/00182,2020-10-26 09:09,,879,156,19.5,30,2020-10-26 09:13:00,12,Sanjaya
Created,182,4150,TR/INS/10/20/4150/00182,2020-10-26 09:09,,880,172,4.5,30,2020-10-26 09:16:30,12,Sanjaya
Created,182,4150,TR/INS/10/20/4150/00182,2020-10-26 09:09,,881,174,0.75,30,2020-10-26 09:16:58,12,Sanjaya
Created,182,4150,TR/INS/10/20/4150/00182,2020-10-26 09:09,,882,112,125,6,2020-10-26 09:17:26,12,Sanjaya
